,X_value,Y_value,Z_value
434,-6.570078677634257,-6.1366671329864495,24.90170424310806
435,-6.570428026837902,-6.28738522076684,24.67984508673538
436,-6.585712054497318,-6.4513789950356575,24.47493648486313
437,-6.615625080059317,-6.627867533058289,24.288265821377408
438,-6.660036097572537,-6.816069912100122,24.121335044145354
439,-6.718552089182872,-7.015385422365302,23.975109691081542
440,-6.790823705686684,-7.224852928180454,23.851145351048352
441,-6.8765889351812355,-7.443871719749726,23.750568484946136
442,-6.975280085210608,-7.671300448460986,23.674559194670486
443,-7.0864168006197925,-7.906177978640869,23.624351223112257
444,-7.209475057603321,-8.147362961677246,23.601178313162308
445,-7.343756157753905,-8.393413694060058,23.60584507974945
446,-7.488605071314716,-8.642828401299667,23.63958526576454
447,-7.643104756626187,-8.893925095967674,23.703042563150632
